WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((73926.149 411831.182,73928.731 411838.956,73928.902 411838.9,73929.277 411840.038,73923.855 411841.818,73922.415 411837.441,73919.463 411838.406,73916.866 411830.547,73920.095 411829.498,73921.191 411832.816,73926.149 411831.182))","0580100000240764",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240764,"2002",Pand in gebruik,woonfunctie,"133","133","1",pand.146aa555-0ecf-4020-abb1-20a671c1a753
"POLYGON ((73836.049 411974.799,73827.667 411979.771,73824.545 411974.619,73835.799 411966.99,73839.133 411972.609,73839.267 411972.835,73837.87 411973.655,73836.016 411974.743,73836.049 411974.799))","0580100000240765",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240765,"1900",Pand in gebruik,bijeenkomstfunctie,"237","237","1",pand.559625fe-9384-4c3e-adc0-81e9e834ad54
"POLYGON ((74011.656 411972.282,74017.581 411970.29,74019.828 411976.976,74013.904 411978.968,74011.656 411972.282))","0580100000248467",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248467,"1963",Pand in gebruik,woonfunctie,"77","77","1",pand.e3d419e8-87c0-47a4-bbfc-dea6ac2dfa29
"POLYGON ((73799.08 412435.306,73800.924 412433.662,73803.286 412436.317,73801.442 412437.961,73799.08 412435.306))","0580100000248468",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248468,"2006",Pand in gebruik,,,,"0",pand.ed5026d2-49aa-43db-bd65-e8fa06b4b119
"POLYGON ((73681.661 412089.013,73677.783 412090.963,73677.376 412090.154,73674.535 412084.507,73678.743 412082.39,73681.589 412088.049,73681.991 412088.847,73681.661 412089.013))","0580100000248469",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248469,"1956",Pand in gebruik,,,,"0",pand.0c2998d1-72f6-49d8-90f5-6eb4e1b2ed75
"POLYGON ((73741.353 412180.962,73747.549 412177.621,73750.439 412182.983,73744.243 412186.323,73741.353 412180.962))","0580100000248471",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248471,"1955",Pand in gebruik,woonfunctie,"74","74","1",pand.f334a027-d20d-42dd-bf1a-b47947408fe8
"POLYGON ((74042.378 411791.771,74039.834 411792.639,74038.81 411792.988,74036.517 411786.263,74040.6 411784.87,74041.923 411788.749,74043.257 411788.294,74044.228 411791.14,74042.378 411791.771))","0580100000242878",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242878,"1997",Pand in gebruik,overige gebruiksfunctie,"32","32","1",pand.da217876-27c9-4819-ac3f-47947de253c3
"POLYGON ((74026.857 412541.783,74038.455 412531.591,74040.834 412529.5,74052.139 412519.565,74072.062 412542.189,74060.56 412552.297,74058.217 412554.357,74049.336 412562.162,74054.52 412568.061,74051.977 412570.294,74051.281 412570.905,74043.322 412577.902,74038.223 412572.101,74038.103 412572.206,74018.117 412549.465,74026.196 412542.364,74026.857 412541.783))","0580100000242879",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242879,"1991",Pand in gebruik,industriefunctie,"1595","1595","1",pand.25f48f42-2e22-41d3-93fb-a58671a56ff2
"POLYGON ((74005.711 412486.78,74013.264 412479.688,74028.051 412495.436,74020.498 412502.528,74005.711 412486.78))","0580100000242880",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242880,"1970",Pand in gebruik,"industriefunctie,winkelfunctie","218","218","1",pand.a5a4d9b6-022f-4642-86f3-36ae35db662f
"POLYGON ((73804.368 412476.328,73814.042 412467.795,73815.78 412469.765,73818.038 412472.325,73815.415 412474.643,73818.883 412478.569,73812.761 412484.029,73812.854 412484.134,73811.962 412484.921,73804.368 412476.328))","0580100000242881",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242881,"1995",Pand in gebruik,woonfunctie,"181","181","1",pand.b64992c6-005c-4ae4-a8cc-aadf60ade13a
"POLYGON ((73804.038 412314.916,73807.443 412319.585,73809.151 412321.597,73807.829 412322.231,73807.134 412322.926,73806.338 412323.619,73803.316 412325.854,73798.359 412319.057,73804.038 412314.916))","0580100000242882",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242882,"1965",Pand in gebruik (niet ingemeten),woonfunctie,"82","82","1",pand.7cac40e6-0b57-44fe-834d-8a55af3eac82
"POLYGON ((73806.691 412359.289,73802.821 412354.981,73808.981 412349.447,73812.329 412346.44,73814.419 412348.807,73813.795 412349.368,73815.421 412351.273,73806.691 412359.289))","0580100000242883",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242883,"1935",Pand in gebruik,woonfunctie,"108","108","1",pand.0af7beb0-552d-4860-9c7f-a9007bec25e1
"POLYGON ((73803.648 412341.97,73803.771 412342.107,73803.857 412342.03,73806.781 412345.104,73808.693 412343.559,73809.574 412344.542,73800.652 412352.545,73796.787 412348.236,73803.648 412341.97))","0580100000242884",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242884,"1935",Pand in gebruik,woonfunctie,"91","91","1",pand.7c6cf342-4c88-4855-97a2-11be41cf774b
"POLYGON ((73307.175 412297.888,73314.757 412293.414,73317.507 412298.029,73309.939 412302.522,73307.175 412297.888))","0580100000244252",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244252,"1991",Pand in gebruik,woonfunctie,"89","89","1",pand.59e3e169-fa3c-48c9-a810-71d3e0df2320
"POLYGON ((73307.175 412297.888,73304.33 412293.12,73311.9 412288.62,73313.665 412287.571,73315.097 412286.725,73317.937 412291.536,73316.505 412292.382,73314.757 412293.414,73307.175 412297.888))","0580100000244253",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244253,"1991",Pand in gebruik,woonfunctie,"99","99","1",pand.7ee06597-3f04-46e9-95f0-364cc738f0e5
"POLYGON ((73325.089 412275.033,73326.584 412277.538,73324.31 412278.89,73322.81 412276.39,73325.089 412275.033))","0580100000244254",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244254,"1988",Pand in gebruik,,,,"0",pand.4cdd5df3-0549-4d57-a1cc-760f894c77f1
"POLYGON ((73879.051 412075.121,73875.381 412076.744,73874.307 412074.316,73877.977 412072.693,73879.051 412075.121))","0580100000247975",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247975,"1915",Pand in gebruik,,,,"0",pand.498de2e5-e5d7-4e15-a330-24112c09a9d0
"POLYGON ((74080.959 411899.452,74078.253 411900.574,74076.75 411896.95,74079.456 411895.828,74080.959 411899.452))","0580100000247976",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247976,"1969",Pand in gebruik,,,,"0",pand.8ff70cec-e75d-426b-af54-b71aa02db4ca
"POLYGON ((74069.474 411904.178,74066.684 411905.316,74065.174 411901.614,74067.965 411900.476,74069.474 411904.178))","0580100000247977",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247977,"1969",Pand in gebruik,,,,"0",pand.be125189-d643-4f27-aab9-9f1abbdcd356
"POLYGON ((73981.872 412207.457,73970.132 412214.227,73968.818 412211.949,73972.848 412209.625,73969.242 412203.371,73976.952 412198.926,73981.872 412207.457))","0580100000247978",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247978,"1918",Pand in gebruik,woonfunctie,"168","168","1",pand.28f892e8-f7b5-4fbe-9dda-b181de7c0612
"POLYGON ((73648.523 412071.92,73649.426 412073.777,73645.933 412075.473,73645.047 412073.648,73648.523 412071.92))","0580100000248472",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248472,"1954",Pand in gebruik,,,,"0",pand.c751792f-fb9e-4bfd-b916-b722995a94ef
"POLYGON ((73643.425 412096.374,73649.337 412094.426,73651.433 412100.788,73645.521 412102.736,73643.425 412096.374))","0580100000248473",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248473,"1954",Pand in gebruik,woonfunctie,"74","74","1",pand.0cb2e67a-529b-4a8e-9db5-880c2ed5f0e7
"POLYGON ((73921.999 412458.68,73915.335 412450.803,73917.666 412448.958,73918.994 412450.636,73922.301 412454.815,73921.952 412455.091,73923.708 412457.309,73921.999 412458.68))","0580100000246536",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246536,"1950",Pand in gebruik,,,,"0",pand.14debaf9-7b42-4369-8330-c5d57360f2b6
"POLYGON ((73921.385 412461.527,73919.733 412459.492,73921.279 412458.238,73922.93 412460.272,73921.385 412461.527))","0580100000246537",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246537,"1950",Pand in gebruik,,,,"0",pand.c28e772e-ca75-4ff6-a7f7-959c49681925
"POLYGON ((73916.168 412322.471,73918.889 412327.253,73913.222 412330.477,73910.506 412325.674,73916.168 412322.471))","0580100000246538",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246538,"1935",Pand in gebruik,,,,"0",pand.168d74c4-61f4-4a06-bcd6-b0eb5171b09e
"POLYGON ((73924.875 412336.759,73919.654 412340.08,73916.898 412335.747,73916.723 412335.859,73914.066 412331.683,73919.462 412328.25,73924.875 412336.759))","0580100000246539",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246539,"1935",Pand in gebruik,,,,"0",pand.d88b0e34-4605-4e9b-a3d0-989bbc789567
"POLYGON ((73729.176 411848.471,73727.667 411844.145,73730.793 411842.887,73731.347 411844.325,73736.682 411842.273,73740.922 411852.862,73735.374 411855.094,73732.675 411847.156,73729.176 411848.471))","0580100000240766",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240766,"1920",Pand in gebruik,woonfunctie,"126","126","1",pand.0f92bf4a-dce7-4006-8bab-dae4f861bae4
"POLYGON ((73749.325 411836.099,73755.887 411833.316,73760.51 411844.202,73753.962 411847.024,73749.325 411836.099))","0580100000240767",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240767,"1976",Pand in gebruik,woonfunctie,"166","166","1",pand.5ad76f68-9823-49c9-b3e1-f828f3a06726
"POLYGON ((73756.534 411832.268,73761.463 411830.374,73765.945 411841.885,73761.227 411843.928,73756.534 411832.268))","0580100000240768",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240768,"1780",Pand in gebruik,woonfunctie,"168","168","1",pand.9c9eefea-8e50-4ddc-9917-92a82ee26b57
"POLYGON ((73767.665 411827.992,73774.195 411825.483,73777.197 411831.758,73779.279 411836.111,73772.321 411839.124,73770.382 411834.489,73767.665 411827.992))","0580100000240769",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240769,"1900",Pand in gebruik,woonfunctie,"163","163","1",pand.00c93d34-4516-4eb3-89fa-5e4b45be96f5
"POLYGON ((73862.002 412115.592,73868.766 412111.948,73870.431 412115.015,73873.225 412113.498,73874.52 412115.885,73876.701 412114.702,73877.262 412114.397,73878.729 412117.101,73878.891 412117.399,73873.257 412120.457,73871.511 412117.24,73864.857 412120.851,73862.002 412115.592))","0580100000247028",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247028,"1957",Pand in gebruik,woonfunctie,"105","105","1",pand.30dc65de-4abc-43c3-b010-2fbc41180308
"POLYGON ((73671.539 411957.789,73673.895 411956.49,73675.285 411958.757,73672.887 411960.072,73671.539 411957.789))","0580100000247023",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247023,"1997",Pand in gebruik,,,,"0",pand.3fe54db5-3bd3-446b-b6f3-384bdb0075d9
"POLYGON ((73643.98 412002.042,73649.169 412000.0,73652.539 411998.674,73652.611 411998.823,73655.523 412004.88,73646.998 412008.311,73644.193 412002.485,73643.98 412002.042))","0580100000247024",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247024,"1910",Pand in gebruik,woonfunctie,"98","98","1",pand.966ac57f-bd2f-4c3a-bd0d-3bd01d40820c
"POLYGON ((73381.784 412138.459,73384.105 412137.029,73387.177 412142.14,73384.855 412143.57,73381.784 412138.459))","0580100000247026",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247026,"1984",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.ab2f8c1f-2bd0-4814-803f-6f4a13dd4c09
"POLYGON ((73865.202 412038.672,73870.925 412034.95,73874.254 412039.896,73873.327 412040.52,73874.721 412042.812,73870.07 412045.625,73868.817 412043.555,73868.591 412043.707,73865.202 412038.672))","0580100000247027",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247027,"1970",Pand in gebruik,woonfunctie,"104","104","1",pand.5a605c67-4198-404f-86c1-2e4f2e9fc4c0
"POLYGON ((73696.944 411926.904,73686.631 411932.975,73685.654 411931.266,73685.643 411931.247,73685.373 411930.774,73682.663 411926.336,73690.902 411921.69,73697.355 411918.051,73699.839 411922.583,73695.794 411924.873,73696.944 411926.904))","0580100000242885",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242885,"1890",Pand in gebruik,,,,"0",pand.f40c6c5c-acb6-457f-bde0-345d85b30ec5
"POLYGON ((73678.6 412132.405,73680.845 412131.284,73681.833 412133.262,73679.686 412134.333,73678.6 412132.405))","0580100000242886",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242886,"1956",Pand in gebruik,,,,"0",pand.2920bee2-2cd1-46d8-9b8a-24d48dfd8974
"POLYGON ((73678.857 412292.25,73680.702 412290.609,73682.825 412292.994,73680.981 412294.638,73678.857 412292.25))","0580100000242887",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242887,"2006",Pand in gebruik,,,,"0",pand.00fe49f4-2f84-4adb-8eac-bcc603689ce7
"POLYGON ((73680.012 412176.735,73681.65 412178.576,73678.784 412181.128,73677.145 412179.287,73680.012 412176.735))","0580100000242888",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242888,"1954",Pand in gebruik,,,,"0",pand.4dc9b957-0758-4148-bf81-cb5c3fbd629f
"POLYGON ((73394.914 412156.287,73397.819 412161.06,73395.708 412162.351,73395.702 412162.341,73392.8 412157.573,73394.914 412156.287))","0580100000242889",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242889,"1983",Pand in gebruik,,,,"0",pand.31dd38a8-98dc-4a9b-8887-32bdcd88a32e
"POLYGON ((73325.089 412275.033,73327.38 412273.67,73328.87 412276.18,73326.584 412277.538,73325.089 412275.033))","0580100000244255",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244255,"1988",Pand in gebruik,,,,"0",pand.71c80eae-445c-416b-91c4-246a865cae08
"POLYGON ((73307.661 412267.235,73312.512 412264.353,73316.947 412271.778,73318.057 412273.756,73315.478 412275.203,73313.219 412276.542,73307.661 412267.235))","0580100000244256",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244256,"1988",Pand in gebruik,woonfunctie,"112","112","1",pand.cd4d0b85-9f5a-4544-ab48-b31613b95138
"POLYGON ((73303.385 412269.774,73307.661 412267.235,73313.219 412276.542,73311.254 412277.707,73310.133 412275.817,73307.81 412277.194,73303.385 412269.774))","0580100000244257",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244257,"1988",Pand in gebruik,woonfunctie,"109","109","1",pand.ee27baf5-b166-43db-961e-4a2c91bd0af1
"POLYGON ((73298.51 412272.67,73304.072 412281.964,73301.968 412283.211,73300.847 412281.321,73298.2 412282.89,73293.78 412275.48,73298.51 412272.67))","0580100000244258",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244258,"1988",Pand in gebruik,woonfunctie,"105","105","1",pand.3f9cebc8-ac6b-4559-81c1-a7072ca1d006
"POLYGON ((73298.51 412272.67,73303.385 412269.774,73307.81 412277.194,73307.523 412277.364,73308.657 412279.289,73306.179 412280.715,73304.072 412281.964,73298.51 412272.67))","0580100000244259",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244259,"1988",Pand in gebruik,woonfunctie,"112","112","1",pand.9e6fddb5-8afd-4b2e-8516-31987040ef33
"POLYGON ((74058.807 411864.102,74064.359 411861.79,74067.096 411868.363,74061.544 411870.675,74058.807 411864.102))","0580100000244260",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244260,"1966",Pand in gebruik,woonfunctie,"77","77","1",pand.d2535687-02f9-42a8-b16e-7db85eb49175
"POLYGON ((74064.359 411861.79,74070.096 411859.402,74072.833 411865.975,74067.096 411868.363,74064.359 411861.79))","0580100000244261",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244261,"1966",Pand in gebruik,woonfunctie,"77","77","1",pand.593c974b-0a60-4b03-ac3e-729f95378b85
"POLYGON ((74533.56 412300.733,74560.491 412330.788,74545.268 412344.316,74518.461 412314.151,74533.56 412300.733))","0580100000248475",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248475,"2005",Pand in gebruik,industriefunctie,"1633","1633","1",pand.27c0a909-99cd-46b1-a132-1dc448a3a0d4
"POLYGON ((73927.957 412342.1,73924.942 412344.067,73922.059 412339.649,73925.075 412337.681,73927.957 412342.1))","0580100000246540",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246540,"1935",Pand in gebruik,,,,"0",pand.811059ac-7e5e-4bf3-96c0-9338e549eae8
"POLYGON ((73776.104 411825.03,73779.641 411823.516,73784.372 411833.841,73780.572 411835.468,73776.104 411825.03))","0580100000240770",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240770,"1850",Pand in gebruik,woonfunctie,"95","95","1",pand.5001d2ff-352a-4bd3-90d4-826a400b0f4c
"POLYGON ((74045.13 411994.093,74048.56 411992.718,74049.669 411995.781,74048.786 411996.125,74051.058 412001.811,74048.432 412002.78,74047.375 412000.0,74045.13 411994.093))","0580100000242876",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242876,"1964",Pand in gebruik,,,,"0",pand.181767c7-9a92-4313-b0cc-444f25ff09d5
"POLYGON ((74045.562 411895.731,74051.48 411893.302,74054.413 411900.449,74048.496 411902.878,74045.562 411895.731))","0580100000242877",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242877,"1969",Pand in gebruik,woonfunctie,"86","86","1",pand.4c5c20ad-31a5-4ef2-b26f-d80f320f81df
"POLYGON ((74056.141 411851.601,74059.541 411850.22,74060.626 411852.825,74057.203 411854.215,74056.141 411851.601))","0580100000244262",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244262,"1966",Pand in gebruik,,,,"0",pand.3575f399-3e1f-466a-b94f-6a5a4a44e603
"POLYGON ((74059.541 411850.22,74063.056 411848.792,74064.118 411851.406,74060.626 411852.825,74059.541 411850.22))","0580100000244263",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000244263,"1966",Pand in gebruik,,,,"0",pand.4e130ba0-a11f-41da-b038-5e2b5a64e6bd
"POLYGON ((73386.333 412389.689,73378.21 412397.035,73374.449 412392.874,73381.476 412386.522,73383.87 412389.17,73384.967 412388.178,73386.333 412389.689))","0580100000242892",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242892,"1987",Pand in gebruik,woonfunctie,"100","100","1",pand.5f5f682d-f10d-4141-bb57-eb8f4b115d16
"POLYGON ((73375.642 412384.958,73377.664 412387.206,73373.14 412391.275,73371.128 412389.038,73375.642 412384.958))","0580100000242893",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242893,"1987",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.46851eab-1c8d-44f3-90a3-638c661f3c04
"POLYGON ((73371.63 412414.95,73375.365 412419.104,73367.039 412426.59,73363.304 412422.436,73371.63 412414.95))","0580100000242894",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242894,"1988",Pand in gebruik,woonfunctie,"74","74","1",pand.c51e6bfc-236e-4bcb-8e34-29f9701d726a
