WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((4.21733416845891 51.6898581289611,4.21731997739843 51.6898308215466,4.21740242688833 51.6898142688308,4.21741554336148 51.6898395069526,4.21749636429756 51.6898232884865,4.21752097130099 51.6898706471599,4.21738536929102 51.6898978157658,4.21738465248239 51.6898964512218,4.21734668581656 51.689904297178,4.21732439630274 51.6898601707963,4.21733416845891 51.6898581289611))","0580100000247846",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247846,"1987",Pand in gebruik,woonfunctie,"129","129","1",pand.246c0194-dcce-4ec4-8b72-37823cf9d29d
"POLYGON ((4.21739695605492 51.6899201260772,4.21738536929102 51.6898978157658,4.21752097130099 51.6898706471599,4.21754595064122 51.6899187107113,4.21746463513647 51.6899350321443,4.21747775121412 51.689960288233,4.21739567975901 51.6899767548863,4.2173812959504 51.6899490680042,4.21736953185072 51.6899257850758,4.21739695605492 51.6899201260772))","0580100000247847",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247847,"1987",Pand in gebruik,woonfunctie,"120","120","1",pand.d48376d3-efc6-4e5c-9124-5f7306a5bea0
"POLYGON ((4.20624137015571 51.6911594552578,4.20619896798413 51.6911708755844,4.20616181296262 51.6911175988037,4.20620421509343 51.6911061784903,4.20624564134871 51.6910950180004,4.2063091882955 51.6911861451829,4.20626776197209 51.6911973056949,4.20624137015571 51.6911594552578))","0580100000248159",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248159,"1966",Pand in gebruik,,,,"0",pand.7211b191-71ef-44d3-887d-a418ae2188dd
"POLYGON ((4.20513140773443 51.691832478786,4.20517108764879 51.6918195481286,4.2052094448223 51.6918649896879,4.20516976464401 51.6918779293451,4.20513140773443 51.691832478786))","0580100000248160",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248160,"1982",Pand in gebruik,,,,"0",pand.fa2c8eff-fe22-4b7d-8b69-ce16b1606e19
"POLYGON ((4.20449485072509 51.6930433668181,4.20454735019287 51.6930259003695,4.20456964321576 51.6930517719891,4.2045171437264 51.6930692384476,4.20449485072509 51.6930433668181))","0580100000248161",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248161,"1988",Pand in gebruik,,,,"0",pand.6a40f35c-8481-4ac5-8593-cf69c8f31f06
"POLYGON ((4.21511200055323 51.6914030773877,4.21503342159416 51.6914459429727,4.21496756881823 51.6913995732689,4.21504594881056 51.6913565708972,4.21511200055323 51.6914030773877))","0580100000247848",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247848,"1963",Pand in gebruik,woonfunctie,"90","90","1",pand.cbc12f05-3073-4b27-8a97-260a47e06a41
"POLYGON ((4.20646707879881 51.6949774409926,4.20654343659687 51.6949359879808,4.20658720486812 51.6949671276709,4.20651084705714 51.6950085807111,4.20646707879881 51.6949774409926))","0580100000248791",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248791,"1989",Pand in gebruik,,,,"0",pand.5066e34c-b9d7-4eb0-85df-dd882966fb71
"POLYGON ((4.21727489544423 51.6892653848827,4.21721190309958 51.6892756595958,4.21719914747793 51.6892454270036,4.21710944483926 51.6892600553069,4.21707090346795 51.6891687974112,4.21718388865787 51.6891503655552,4.21721312134583 51.6892196055185,4.21725284532844 51.6892131345486,4.21727489544423 51.6892653848827))","0580100000248792",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248792,"1987",Pand in gebruik,woonfunctie,"149","149","1",pand.af7f8ca8-cb16-48bf-8e58-093d3dcc38e5
"POLYGON ((4.21766137217778 51.689233773346,4.21755812919112 51.6892580291453,4.21757577385548 51.6892871329274,4.2174723067866 51.6893110987566,4.21745078800464 51.6892746479639,4.21750582921754 51.689261435111,4.21747599091089 51.6892100059623,4.21762757270576 51.6891744390432,4.21766137217778 51.689233773346))","0580100000248793",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248793,"1987",Pand in gebruik,woonfunctie,"172","172","1",pand.5dbc30a8-b2d0-49d2-b3fc-882fab99d1e1
"POLYGON ((4.22252186610657 51.6899583597047,4.2225683753565 51.6899961907055,4.22246328936623 51.6900465643586,4.22241670947449 51.6900086696885,4.22252186610657 51.6899583597047))","0580100000247855",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247855,"1978",Pand in gebruik,woonfunctie,"110","110","1",pand.9f08eef4-1be0-4de9-abf8-1c9e79463266
"POLYGON ((4.22222576766561 51.6901815222441,4.22228815830858 51.6901508061932,4.2223713849184 51.6902174895497,4.2223094188941 51.6902480031149,4.22222576766561 51.6901815222441))","0580100000247856",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247856,"1978",Pand in gebruik,woonfunctie,"110","110","1",pand.e8c4f08f-24bf-4ec4-be92-6d833a3868f6
"POLYGON ((4.21576401499505 51.6904535531711,4.21585677115288 51.6904300300486,4.21588952685941 51.6904799066731,4.21579677061592 51.6905034298212,4.21576401499505 51.6904535531711))","0580100000247857",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247857,"1967",Pand in gebruik,woonfunctie,"76","76","1",pand.60684024-c177-449b-bfa7-b1bc8ccb4049
"POLYGON ((4.2157312739058 51.6904036766566,4.21582401551822 51.6903801534149,4.21585677115288 51.6904300300486,4.21576401499505 51.6904535531711,4.2157312739058 51.6904036766566))","0580100000247858",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247858,"1967",Pand in gebruik,woonfunctie,"76","76","1",pand.db5ae7f8-36f1-4132-8ddc-a94a553a4d0b
"POLYGON ((4.21190015195732 51.6942087395906,4.21192720160917 51.6941942416117,4.21196139291543 51.6942188648106,4.21193435748715 51.6942333719295,4.21190015195732 51.6942087395906))","0580100000247864",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247864,"2006",Pand in gebruik,,,,"0",pand.230ec723-4e76-4927-8acb-cf03f9de17f2
"POLYGON ((4.21003688951338 51.6891541281521,4.21006408025685 51.6891919228325,4.20997630485553 51.689216327446,4.20994911440491 51.6891785237586,4.21003688951338 51.6891541281521))","0580100000248168",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248168,"1989",Pand in gebruik,,,,"0",pand.94b46507-faca-4328-b999-964280713b6f
"POLYGON ((4.21236122707474 51.695097678932,4.21224865594884 51.6950182169265,4.21230923375454 51.6949854203888,4.21242168828266 51.6950649171239,4.21236122707474 51.695097678932))","0580100000247868",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247868,"1995",Pand in gebruik,woonfunctie,"106","106","1",pand.243c9ab3-eab9-4d36-ba24-747e8c68b546
"POLYGON ((4.20443112587881 51.6929850838091,4.20446954375043 51.6929712327165,4.20449051590743 51.6929934053949,4.20445223910403 51.6930073927588,4.20443112587881 51.6929850838091))","0580100000247869",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247869,"1986",Pand in gebruik,,,,"0",pand.2f46fc2e-cfd0-4db8-b81c-651c38ff8176
"POLYGON ((4.20435613805074 51.6927402127224,4.20448804089347 51.6926925171218,4.204527731125 51.6927351047716,4.20445107214121 51.6927627008935,4.20447251423173 51.6927857053389,4.2043901167019 51.6928153649472,4.20435360647221 51.6927761803599,4.2043806051901 51.6927664569216,4.20435613805074 51.6927402127224))","0580100000247870",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247870,"1990",Pand in gebruik,woonfunctie,"125","125","1",pand.eeadd872-00e1-4221-a59b-e53c3aea4dff
"POLYGON ((4.20685472474756 51.6939991137181,4.20688342323832 51.6940196019171,4.20682098893056 51.6940547051894,4.20679199779006 51.6940337915281,4.20685472474756 51.6939991137181))","0580100000247871",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247871,"1987",Pand in gebruik,overige gebruiksfunctie,"15","15","1",pand.74618e92-bc89-46a4-8be0-cb6824cdcc47
"POLYGON ((4.20671424326598 51.6914290297868,4.20679623108571 51.6914016117653,4.20687393840058 51.69149223412,4.20678904343903 51.6915201982108,4.20676837105652 51.6914959434455,4.20672361099371 51.6915106932098,4.20666315101803 51.6914397873719,4.20671020142608 51.6914242876367,4.20671424326598 51.6914290297868))","0580100000247872",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247872,"1983",Pand in gebruik,woonfunctie,"168","168","1",pand.a6ef38f6-3daf-40d5-816a-707814ed4a33
"POLYGON ((4.20662669802399 51.6911362284554,4.20661583893673 51.691117816753,4.20658075811103 51.6911258141791,4.20652822046861 51.6910367937637,4.2065632867744 51.6910287962074,4.20654730273791 51.6910017030945,4.20656697708104 51.6909971281113,4.20655003356347 51.6909668970459,4.20652946271796 51.6909714629882,4.20648597162864 51.6908982650464,4.20658204406163 51.6908764726564,4.20660439238325 51.690915747513,4.20665541081455 51.6909050251701,4.20667552678335 51.6909395041856,4.20660539043159 51.6909550947973,4.20662336095093 51.6909847698807,4.20669316476495 51.6909691759061,4.20677209771108 51.6911036965058,4.20662669802399 51.6911362284554))","0580100000247873",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247873,"1956",Pand in gebruik,woonfunctie,"401","401","1",pand.b6af1455-69c8-4c78-8ee0-c9145a849a81
"POLYGON ((4.2135107139276 51.6935363822373,4.21354100832374 51.6935796456842,4.21334144645847 51.6936502342666,4.21332054428319 51.693627416679,4.21330227258748 51.6936030073794,4.2135107139276 51.6935363822373))","0580100000247874",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247874,"1900",Pand in gebruik,woonfunctie,"235","235","1",pand.50e73880-5efc-4e2b-a499-2f15a70b550e
"POLYGON ((4.21229050572184 51.6908804210405,4.21228897391241 51.6908686746328,4.21227310595935 51.6908614858057,4.21228132096012 51.6908542599183,4.21229049475134 51.6908580105985,4.21231765815844 51.6908563144478,4.21231762014702 51.6908561073125,4.21237410265556 51.6908521343338,4.21238365584295 51.6909103370189,4.21232354545962 51.6909142106829,4.21229816057529 51.6909164820145,4.21229202829375 51.6909220388085,4.21228040378569 51.6909174185477,4.21229363020558 51.6909043549421,4.21229050572184 51.6908804210405))","0580100000247875",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247875,"1575",Pand in gebruik,bijeenkomstfunctie,"1017","1017","1",pand.d181652a-e159-4093-be2c-2af14f63c42b
"POLYGON ((4.21209227639745 51.6913767182361,4.21205203478606 51.6913846385452,4.21203502573168 51.6913512164411,4.2120719624607 51.6913446832866,4.21207411421985 51.6913442554122,4.21209227639745 51.6913767182361))","0580100000247876",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247876,"1956",Pand in gebruik,,,,"0",pand.3f52af9a-cb14-47c1-943a-ee7158b36f9b
"POLYGON ((4.21232262911585 51.6930590668728,4.21236270335654 51.6930487356505,4.21240154389344 51.6931076276334,4.21236148360303 51.6931179769878,4.21232262911585 51.6930590668728))","0580100000248181",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248181,"1954",Pand in gebruik,overige gebruiksfunctie,"19","19","1",pand.5ef19901-0b1b-428c-af33-cebd789f1323
"POLYGON ((4.21223406039411 51.6931605485101,4.21225521788348 51.6931840880035,4.21217850125933 51.6932107177326,4.21215746064997 51.6931871344515,4.21223406039411 51.6931605485101))","0580100000248182",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248182,"1954",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.f5c20ed8-f583-43c2-af17-df6f6c67e5b3
"POLYGON ((4.21231867578922 51.6932547153026,4.2123398333664 51.6932782547807,4.21226269330371 51.6933050331359,4.21224163791275 51.6932814587117,4.21231867578922 51.6932547153026))","0580100000248183",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248183,"1954",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.f8665123-2ead-4290-9d0f-1cba76a160a8
"POLYGON ((4.21292586508489 51.6936636243298,4.21298452632684 51.69364271906,4.21301499876658 51.6936757635972,4.21302857630766 51.6936709286371,4.21305402672379 51.6936985112572,4.21303736855488 51.6937044479875,4.21305453228653 51.6937230571125,4.21306079565877 51.693729178692,4.21300977105852 51.6937484346175,4.21299178399976 51.6937303386107,4.21298816179246 51.6937316866473,4.21297992337084 51.6937241968673,4.21292586508489 51.6936636243298))","0580100000248184",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248184,"1938",Pand in gebruik,woonfunctie,"73","73","1",pand.ba01b931-057b-40f3-9870-7ef01ab2b1e4
"POLYGON ((4.21291574439061 51.6938289349539,4.21296207591632 51.6938038069498,4.21301096221181 51.6938412970314,4.21296488607074 51.6938666163906,4.21291574439061 51.6938289349539))","0580100000247882",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247882,"1935",Pand in gebruik,,,,"0",pand.050ee644-1c3f-44d6-8b43-26f5e5da3407
"POLYGON ((4.20782893464655 51.6941594538576,4.20785125202125 51.6941756076381,4.20782112210801 51.6941916917418,4.20779880497055 51.6941755289687,4.20782893464655 51.6941594538576))","0580100000247883",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247883,"1988",Pand in gebruik,,,,"0",pand.a94134c3-0908-4cb6-a62a-be22ca035995
"POLYGON ((4.20772541637847 51.6940854541906,4.20774888352233 51.6941018892494,4.2077182702513 51.6941187595179,4.20769481757081 51.6941023245987,4.20772541637847 51.6940854541906))","0580100000247884",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247884,"1988",Pand in gebruik,,,,"0",pand.3eaae054-1b10-438f-a098-77db397e12b8
"POLYGON ((4.20592821346289 51.6925198855598,4.20596534567691 51.6925070457955,4.2059820421342 51.6925256962165,4.20594543541217 51.6925383525108,4.20592821346289 51.6925198855598))","0580100000247885",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247885,"1988",Pand in gebruik,,,,"0",pand.34670380-3298-44a9-a356-575fde754cac
"POLYGON ((4.20582760632575 51.6934202108857,4.20579982406611 51.6934300256362,4.205776712987 51.6934049820116,4.20580445349716 51.6933951039204,4.20582760632575 51.6934202108857))","0580100000247886",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247886,"1991",Pand in gebruik,,,,"0",pand.323ef3a8-11a5-448c-9f7f-6dbfa59efff4
"POLYGON ((4.20575349865179 51.6933373729593,4.20577451536787 51.6933600852096,4.20574331436432 51.693371204867,4.20572235714457 51.6933484302862,4.20575349865179 51.6933373729593))","0580100000247887",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000247887,"1988",Pand in gebruik,,,,"0",pand.e1fbba29-5d86-43e4-b284-d990507ddf04
"POLYGON ((4.20689407135389 51.6942822779069,4.20692081358876 51.6943012451657,4.20689711605016 51.6943141577062,4.20687037405219 51.694295181455,4.20689407135389 51.6942822779069))","0580100000248801",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248801,"1987",Pand in gebruik,,,,"0",pand.adf07478-b4d0-435a-99a7-5f0263e554b0
"POLYGON ((4.21989379148702 51.6936515403849,4.21994619084203 51.6936214900557,4.21999750169936 51.6936560438703,4.21994508787721 51.6936860940783,4.21989379148702 51.6936515403849))","0580100000248804",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248804,"1983",Pand in gebruik,,,,"0",pand.e0b7fc22-8a94-499d-b5ac-c056452059e7
"POLYGON ((4.20599363448375 51.6924046911702,4.20602359295585 51.6923940443412,4.20604805219749 51.6924206207123,4.20601807925308 51.6924312674016,4.20599363448375 51.6924046911702))","0580100000246776",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246776,"1985",Pand in gebruik,,,,"0",pand.f8ee867f-2059-4248-bb9f-489a434417de
"POLYGON ((4.20570933876678 51.6921771806069,4.20567821703878 51.6921443163446,4.20573076101256 51.6921250879185,4.20576188276573 51.6921579521669,4.20570933876678 51.6921771806069))","0580100000246777",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246777,"1984",Pand in gebruik,,,,"0",pand.5d268911-aea0-45ea-9d8d-20b574c31a6b
"POLYGON ((4.20582111533873 51.6922055008475,4.20585496465697 51.6921937426784,4.20591595265739 51.6922615889012,4.20588210353863 51.6922733381008,4.20582111533873 51.6922055008475))","0580100000246778",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246778,"1985",Pand in gebruik,,,,"0",pand.2a15d094-2237-4623-abe5-d970ca46236c
"POLYGON ((4.20583159312656 51.6923160492086,4.20587492335506 51.6923001527033,4.20591464896333 51.6923419761434,4.20587131870849 51.6923578726633,4.20583159312656 51.6923160492086))","0580100000246779",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246779,"1985",Pand in gebruik,,,,"0",pand.e72c660b-7f06-4658-8eac-1af8b8c201fd
"POLYGON ((4.20713638587802 51.6923771346091,4.20708401052649 51.6923693974364,4.20714851050093 51.6923453896774,4.20713638587802 51.6923771346091))","0580100000246780",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246780,"1983",Pand in gebruik,,,,"0",pand.eb7d48fe-15d4-41cf-8dee-8ee6f3613d07
"POLYGON ((4.20721206495089 51.6923770341553,4.20716427593642 51.6923686959974,4.20717530787054 51.69233503432,4.20723647189114 51.6923141481483,4.20721206495089 51.6923770341553))","0580100000246781",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000246781,"1983",Pand in gebruik,,,,"0",pand.22cde53f-aabb-46eb-b212-09ab0cd063da
"POLYGON ((4.21500096284215 51.694573488999,4.21503800161703 51.6945552878112,4.21507534153883 51.6945846340106,4.21503830298764 51.6946028262232,4.21500096284215 51.694573488999))","0580100000248808",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248808,"1920",Pand in gebruik,,,,"0",pand.fdd61b56-0052-4770-ab6a-1b27eb364a25
"POLYGON ((4.21591346651183 51.6935991264513,4.21594495222504 51.6936255192774,4.215875811263 51.6936573780449,4.21587838797527 51.6936595342781,4.2157391835532 51.6937236739544,4.21570332329976 51.6936936146299,4.21584426992373 51.6936286654057,4.2158460675798 51.6936301845972,4.21591346651183 51.6935991264513))","0580100000248809",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000248809,"1918",Pand in gebruik,,,,"0",pand.5a4de226-8e46-4eb5-b394-d79523bcb9df
